title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,video_favoriteCount,video_id
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-21T12:00:01.000Z,610,2927030,24383,868,0,lOSQvNDIGaU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-04T12:00:00.000Z,95,33399,301,62,0,CN20nVDLkQM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-01-08T12:00:01.000Z,11,20160,239,36,0,VohlKlYEdgY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-11T12:00:01.000Z,26,49892,293,16,0,t9RP7iEh70s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-01-18T12:00:00.000Z,3,16511,126,22,0,23DHQbnAmt4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-18T12:30:00.000Z,17,56014,291,12,0,LmG_Fz_jOJ0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-09T12:00:00.000Z,18,27157,252,6,0,EK_YNohcdwA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-28T12:00:02.000Z,23,33347,274,33,0,tWaqUtTipPQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-16T12:00:01.000Z,16,23367,146,23,0,fcMEDgBp3wM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-30T12:00:00.000Z,7,30734,210,25,0,MwbOWPue7cg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-01-15T12:00:00.000Z,23,61266,458,36,0,SaCr5gN7uh8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-01-04T12:00:01.000Z,62,60385,231,117,0,VnqTgAbodnM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-01-13T12:00:00.000Z,68,78822,786,38,0,dLwro6VTLnI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-09T12:00:02.000Z,191,305469,4761,139,0,solbzRx5zUc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-13T12:00:00.000Z,173,116322,905,181,0,nWNHWcRbF8I
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-16T12:00:02.000Z,122,231681,2042,65,0,lkED-aKaHhw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-18T12:00:00.000Z,81,604032,5128,139,0,-tBSjPyVFAk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-23T12:00:00.000Z,617,287698,2480,270,0,I-4GQ3mKJBE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-25T12:00:00.000Z,54,27350,149,72,0,KPoTu3-fwss
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-30T12:00:01.000Z,285,832369,8894,458,0,bN_J_C2WoLI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-30T11:00:01.000Z,25,23471,233,82,0,t9I0gTyvW6w
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-04T12:00:00.000Z,665,1420827,18424,709,0,Fmp4juT3E30
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-28T11:00:03.000Z,22,60151,350,17,0,hVe57WVJIOw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-26T11:00:01.000Z,98,171063,1839,187,0,qNv4BUgHE7g
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-02T12:00:02.000Z,34,36393,171,92,0,xMTfuYsmdIw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-19T11:00:00.000Z,13,27784,319,11,0,eOpQ_w81pg4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-11T12:00:01.000Z,57,72721,715,53,0,_p1kiboEyGI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-23T11:00:01.000Z,59,36949,369,79,0,bAV827P_XEE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-06T12:00:01.000Z,5,19777,193,7,0,x5Juv5QlQqc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-21T11:00:00.000Z,16,50333,429,50,0,B3axnzymumI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-25T11:00:01.000Z,132,160677,1883,221,0,9rE3jKbIPg0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-28T11:00:01.000Z,27,54045,668,43,0,hp-ri66IvMQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-30T11:00:01.000Z,24,103603,874,26,0,j4BuFg5zmXU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-02T11:00:03.000Z,3,23296,209,6,0,wlz1pI1hZvs
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-05T11:00:00.000Z,19,28605,248,31,0,NN925hynPn4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-07T11:00:00.000Z,218,597957,3070,182,0,LFasrNIqY1Q
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-09T11:00:00.000Z,86,171729,1717,73,0,fliA8WUbp9Y
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-12T11:00:01.000Z,54,80547,470,43,0,4_a-Qhzl7i0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-14T11:00:01.000Z,68,59426,578,43,0,OngYjwjUlf8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-09T11:00:00.000Z,14,41170,304,23,0,VgWZ9U-es_0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-11T11:00:01.000Z,22,13394,45,100,0,3we-A18yyQI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-14T11:00:00.000Z,257,546020,7871,339,0,D-ukUN2vjDE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-16T11:00:03.000Z,164,233167,3213,62,0,dFpryVMgni0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-18T11:00:01.000Z,28,75651,537,28,0,m5KKGb6VJtM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-21T11:00:30.000Z,988,1993339,21662,714,0,gHixD8MTnc4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-23T11:00:30.000Z,4,16438,122,22,0,fXWKU0_F_No
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-10T11:00:05.000Z,147,717307,6371,164,0,5Jx5VSreHeQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-29T11:00:01.000Z,74,312041,3447,73,0,3yAIbIvkswM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-24T11:00:00.000Z,36,117776,1232,51,0,nrfYIwjzebk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-26T11:00:01.000Z,169,321078,4029,152,0,UX2bnODw7ps
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-28T11:00:00.000Z,34,65460,603,9,0,12bBHxToFGI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-31T11:00:00.000Z,1123,2053368,37353,693,0,QdAhlnj97B0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-02T11:00:01.000Z,67,35340,164,176,0,JXD-jvHage8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-04T11:00:00.000Z,37,30905,265,16,0,3rdXYB1Gc2g
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-19T11:00:02.000Z,8,18322,112,17,0,bwHVCXdaMBk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-17T11:00:00.000Z,64,64639,804,123,0,9ZIZD6CBCbk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-14T11:00:00.000Z,17,27948,257,17,0,c8eflcCUyZ8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-12T11:00:00.000Z,55,51239,570,64,0,MvBKC9pF7gI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-10T11:00:00.000Z,14,52970,593,19,0,CF5GCU-nt-E
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-07T11:00:01.000Z,17,41894,379,22,0,wZW6DN3Ro5w
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-05T11:00:03.000Z,634,3066197,31111,1160,0,hOtCcmPXdI0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-08-03T11:00:01.000Z,20,40930,261,86,0,ux_le9qfvJM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-31T11:00:02.000Z,94,302000,2650,74,0,iQ0sFjq4qPg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-27T11:00:00.000Z,365,1374132,21526,298,0,9E87xzLC1Ls
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-24T11:00:00.000Z,94,174218,1129,222,0,GJJ4t06evFo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-22T11:00:00.000Z,16,42204,509,16,0,SVLaooLT21A
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-20T11:00:00.000Z,1039,1713864,21924,522,0,h3g64swMf1M
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-17T11:00:01.000Z,287,777265,5907,319,0,re7ztUy6SVw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-15T11:00:00.000Z,790,2465194,20381,698,0,pgkdYA3z3fc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-13T11:00:00.000Z,6,22622,105,13,0,3pHJfgNLRlU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-10T11:00:01.000Z,259,182052,1263,611,0,dsLilRYZ92c
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-08T11:00:00.000Z,13,35901,260,18,0,dz8vUinwtBk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-06T11:00:01.000Z,226,60338,328,700,0,LWdC5H_8WMA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-01T11:00:00.000Z,39,144631,1637,29,0,WBFclnVq-FQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-22T11:00:00.000Z,139,536976,7601,138,0,asPymcNqXgQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-24T11:00:00.000Z,17,27667,353,17,0,E6bEc6OC5Bk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-29T11:00:01.000Z,38,59527,559,66,0,FfUgmJ4SXdo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-07-03T11:00:01.000Z,4,10682,110,11,0,40WG55VhuAo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-05T11:00:02.000Z,892,2253755,39914,966,0,37G0D6s0J8s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-08T11:00:01.000Z,27,87307,967,23,0,-GTYAojQw-A
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-28T19:33:10.000Z,20,67772,398,28,0,3MdaoaUCgZQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-12T11:00:00.000Z,84,117696,1182,162,0,92IdwDqYW3E
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-15T11:00:01.000Z,84,40125,345,142,0,pZamgat6BT0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-17T11:00:00.000Z,136,207733,1737,60,0,Sx3NPap2QxQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-27T11:00:01.000Z,86,317553,2539,114,0,MdKtFsAv2fA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-29T11:00:00.000Z,43,75500,986,56,0,34lLm_gFTEY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-03T11:00:01.000Z,54,111657,1340,100,0,EDWP2vZpZIo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-11-20T12:00:00.000Z,6,29456,354,6,0,dsrbr4rNyBU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-06-13T11:00:03.000Z,60,29420,367,112,0,jYGMShSYZs4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-12-23T12:00:06.000Z,5,12452,101,5,0,m0zxonA5x7g
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-04-29T11:00:00.000Z,463,1836899,31000,686,0,S1aHEURRh4M
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-08-26T11:00:00.000Z,105,543512,2734,119,0,5MfbrOQucb4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2017-01-02T12:00:00.000Z,14,36828,250,15,0,25prj21Fumg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-10-16T11:00:01.000Z,24,23915,132,22,0,nfvq3x8dQZ0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-20T19:00:01.000Z,4,20884,124,14,0,5vbGK9tPjw0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-09-07T11:00:01.000Z,18,60692,332,17,0,uwdXTiHEE58
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-12-02T12:00:03.000Z,405,1741724,15404,937,0,y8yK2jyNkh0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-25T11:00:03.000Z,227,399868,4077,113,0,iZfxmDDfGio
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-22T11:00:01.000Z,1558,964373,18587,1264,0,dIjeJGWHAc8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2016-02-03T12:00:00.000Z,12,56988,556,11,0,OGu75MwJS4g
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-18T11:00:00.000Z,67,121601,880,32,0,EueTLDjxJvU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-06-12T20:15:49.000Z,13,164688,1299,24,0,NUJ4r2WzVl8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-15T11:00:00.000Z,191,104814,794,141,0,qgFRAOX6fJQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-11T11:00:01.000Z,15,26071,105,56,0,DWMyZb72ibI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-08T11:00:05.000Z,52,119882,2046,34,0,nW-PqYrnruU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-29T11:00:00.000Z,45,78755,778,54,0,CUXPXWwbF9E
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-09T16:00:07.000Z,2012,5123818,62245,1741,0,zNyqYOUxBrY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-04T11:00:00.000Z,138,148988,1415,29,0,aph-EzkfKPA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-01T11:00:01.000Z,1003,2754765,41148,938,0,LAx_3rFEZDM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-05-06T11:00:05.000Z,35,213434,1389,184,0,qwFYHGfImfw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-27T11:00:00.000Z,23,58643,427,34,0,Y_GZbFQNO9U
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-22T11:00:01.000Z,11,31413,142,19,0,qSr-x7IfyPg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-24T11:00:05.000Z,36,45196,226,22,0,qcr4FOJnW1w
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-17T11:00:01.000Z,35,36395,194,21,0,G52HM7WDPzY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-20T11:00:00.000Z,69,63682,1143,35,0,ISyaN2cNVV8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-06T11:00:01.000Z,62,264546,2443,80,0,gjgOhztMyGk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-15T11:00:01.000Z,3,15034,148,13,0,7g1HdcweQvQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-03T11:00:01.000Z,10,72201,329,34,0,fiNiq5ZwaYk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-08T11:00:00.000Z,6,14633,107,15,0,5ktjZCzj9Pc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-10T11:00:00.000Z,5,44606,338,12,0,3mdAMB72J3Y
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-13T11:00:00.000Z,7,11622,120,17,0,ZM10ZCu8Nu0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-04-01T11:00:00.000Z,17,72974,404,28,0,Lhuowtwzxc0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-30T15:30:01.000Z,93,135307,1276,44,0,ou5wFeF-980
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-27T11:00:00.000Z,14,53316,509,26,0,6xgjJd5frbU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-25T11:00:04.000Z,19,38421,325,10,0,v0tGtVGH7Ro
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-23T11:00:01.000Z,66,110976,866,18,0,IqH2bUZDUPg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-20T11:00:02.000Z,11,47266,442,9,0,xlRT7WCb-RQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-18T19:00:01.000Z,7,37669,313,15,0,vPwpuk85EF0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-13T11:00:03.000Z,114,170817,2682,212,0,_3ws1Kpw_ls
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-11T17:00:02.000Z,35,48291,533,49,0,PZLRlZgLwxE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-04T12:00:04.000Z,123,175783,2076,54,0,tkbX7xJ19wg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-03-02T12:00:01.000Z,26,33667,350,10,0,-E_M318NVDo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-27T12:00:01.000Z,164,114305,1401,44,0,_V1P1XrEl-0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-25T17:34:48.000Z,8,18989,184,12,0,QggdeveVZO8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-18T19:30:00.000Z,18,48380,372,50,0,vyWUFkVGAGg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-25T15:27:57.000Z,2,23209,35,3,0,vE9Giw97DGA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-16T19:15:37.000Z,13,16585,42,85,0,Na7wzY2QLos
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-13T20:21:42.000Z,1,3447,38,5,0,vpLEEShglng
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-16T12:00:00.000Z,4,12310,33,40,0,5u9Qc7NFiB8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-11T12:00:00.000Z,39,42736,365,38,0,aGeO8dfvXFA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-13T12:00:00.000Z,44,23993,265,92,0,xhJAEv8YaPA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-09T12:00:00.000Z,40,102951,912,26,0,idpLGzgTHU4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-06T12:00:09.000Z,12,28654,294,7,0,GpS2Anq7F-Q
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-04T12:00:01.000Z,14,24475,193,11,0,JZKwuKKgBEQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-02-02T12:00:01.000Z,98,171711,1355,69,0,eWQ4_4HMS8s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-01-28T12:00:05.000Z,87,113863,1024,154,0,eGXqVtHcI0c
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-01-30T12:00:00.000Z,34,21420,255,38,0,knO4V0QFTeQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-01-21T17:38:11.000Z,14,31460,193,14,0,CZ-lu_xE97s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-01-23T12:00:16.000Z,688,1034744,4855,1354,0,YEXmu89_E8o
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2015-01-21T17:07:37.000Z,143,153998,1000,136,0,BKh4nHHKXa0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-27T11:30:04.000Z,4376,4226610,72397,2036,0,28vas-3WmUg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-24T14:30:04.000Z,978,3051749,25268,609,0,y6GozMVKm9M
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-20T11:00:02.000Z,180,343860,3112,136,0,oAgQ6cJYA8Q
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-17T11:00:02.000Z,33,107267,691,25,0,nLjphmB3t4s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-15T11:00:02.000Z,44,116583,873,93,0,RaJ5W9kGLTI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-13T11:00:02.000Z,242,413582,2955,89,0,eOvW9xH9nrY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-10T11:00:03.000Z,36,127576,782,51,0,hZZCQV2sRFY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-08T11:00:01.000Z,20,148047,1066,58,0,GkwOx6jTKuA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-06T11:30:01.000Z,837,2837621,50573,629,0,DTaJjznuY74
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-03T11:00:03.000Z,1392,6649357,77949,1393,0,WmIS_icNcLk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-10-01T11:00:02.000Z,188,471799,5585,186,0,HXKr9PL8MAo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-29T11:00:02.000Z,433,985414,8342,439,0,vFJtYV3aOas
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-24T11:00:02.000Z,51,120760,1032,90,0,hME1Pjx26PU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-22T15:19:27.000Z,267,540596,3945,145,0,brDCVWzL2Gg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:39:21.000Z,1540,1059978,13693,607,0,v3gPsKSMPhE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:40:22.000Z,95,248805,1334,166,0,btpiBnpvGi4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:40:49.000Z,310,606592,7228,115,0,CVMzygtggzI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:41:20.000Z,163,322689,1161,448,0,B7j2MgBLot0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:41:47.000Z,368,548722,4479,218,0,pmwGrPburP0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:42:29.000Z,770,4082091,51655,1032,0,t2teD6IV8js
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2014-09-17T17:44:29.000Z,596,1102206,11582,393,0,ax0MGlIVjiY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2011-03-10T14:24:26.000Z,50,106390,837,26,0,vdrMGyTt1-I
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-19T02:35:42.000Z,0,107,3,1,0,di3U9ZJ8Dx8
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-19T02:35:55.000Z,2,268,13,0,0,J9ltJgiV8GA
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-19T02:35:11.000Z,1,444,12,2,0,fhImDUgS2Bk
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-12T19:10:36.000Z,1,407,11,2,0,FgkYr2C8bfY
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-12T18:02:21.000Z,0,136,3,0,0,d_i6yZ16U8c
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-12T03:43:42.000Z,0,138,7,0,0,P_zRx3Bl4vM
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-12T03:31:46.000Z,1,192,8,0,0,fpI10rX4V_s
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-12T02:53:17.000Z,0,98,4,0,0,sjTRXHP5oeM
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-11T21:22:40.000Z,0,168,6,4,0,l9g4kYwWjM0
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-11T21:18:28.000Z,1,292,5,0,0,priWf06D140
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-05T18:31:21.000Z,0,1231,8,0,0,fVvDw46fWBs
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-01-14T00:35:47.000Z,0,715,7,2,0,CP8xLsEE0sw
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-01-14T00:35:39.000Z,4,124,8,4,0,_VJXA7aFiQE
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-01-14T00:18:51.000Z,0,198,5,1,0,IrwtgHNL1jc
Comedy Dynamics,2013-05-06T17:11:36.000Z,80900,1032,46748162,2020-02-20T19:41:51.000Z,0,93,2,0,0,6y2Oew7I8G4
